Ball,Ball Number,Bowler,Batsman,Runs,Description,match_id,is_extra,runs_for_total,total_runs,over,ball_in_over,balls_bowled,overs_bowled,current_run_rate,total_overs,target,runs_needed,overs_remaining,required_run_rate,is_wicket,wickets_fallen,wickets_in_hand,cleaned_description,predicted_ball_type
280,45.5,Ravindra,Rahul,1.0,Shimmies down the track and eases the length ball to long-on for a run,1,False,1.0,217.0,45,5,280,45.833333333333336,4.734545454545454,50,252,35.0,4.166666666666664,8.400000000000004,False,5,5,shimmy track eas length ball longon run,Good ball
281,45.6,Ravindra,Rahul,1.0,"Floated outside off, he pushes to extra cover for a run. 11 off the over.",1,False,1.0,218.0,45,6,281,46.0,4.739130434782608,50,252,34.0,4.0,8.5,False,5,5,floated outside push extra cover run 11,Good ball
282,45.6,Ravindra,Hardik,0.0,"Tossed up outside off, Pandya lets the ball go and that's been called a wide. Ooh, think that's a tight call. Latham missed and conceded a bye as well",1,False,0.0,218.0,45,6,282,46.0,4.739130434782608,50,252,34.0,4.0,8.5,False,5,5,tossed outside pandya let ball go thats called wide ooh think thats tight call latham missed conceded bye well,Good ball
283,46.1,O'Rourke,Rahul,1.0,"Banged in short, he mistimes his pull to deep backward square leg for a run",1,False,1.0,219.0,46,1,283,46.16666666666666,4.743682310469314,50,252,33.0,3.833333333333336,8.608695652173907,False,5,5,banged short mistimes pull deep backward square leg run,Full ball
284,46.2,O'Rourke,Hardik,0.0,"Swish and a miss!Back of a length ball skidding through at pace on off. He was looking to pull that away, but gets beaten",1,False,0.0,219.0,46,2,284,46.333333333333336,4.726618705035971,50,252,33.0,3.666666666666664,9.000000000000005,False,5,5,swish missback length ball skidding pace looking pull away get beaten,Good ball
285,46.3,O'Rourke,Hardik,4.0,"BANG! Good length ball outside off, he jumps down the track and muscles it over mid-off. The ball goes to the fence one bounce",1,False,4.0,223.0,46,3,285,46.5,4.795698924731183,50,252,29.0,3.5,8.285714285714286,False,5,5,bang good length ball outside jump track muscle midoff ball go fence one bounce,Good ball
286,46.4,O'Rourke,Hardik,1.0,"Fuller in length outside off, he drives to deep cover",1,False,1.0,224.0,46,4,286,46.66666666666666,4.8,50,252,28.0,3.333333333333336,8.399999999999993,False,5,5,fuller length outside drive deep cover,Good ball
287,46.5,O'Rourke,Rahul,2.0,"Big miscommunication, but no harm done.Good length ball on leg stump, he works this fine to Rachin who fires in a throw. Both Rahul and Pandya are almost at the same end. Eventually, no harm done.",1,False,2.0,226.0,46,5,287,46.833333333333336,4.825622775800712,50,252,26.0,3.1666666666666643,8.21052631578948,False,5,5,big miscommunication harm donegood length ball leg stump work fine rachin fire throw rahul pandya almost end eventually harm done,Good ball
288,46.6,O'Rourke,Rahul,1.0,"Banged in short at shoulder height, he pulls to deep square leg for a run",1,False,1.0,227.0,46,6,288,47.0,4.829787234042553,50,252,25.0,3.0,8.333333333333334,False,5,5,banged short shoulder height pull deep square leg run,Full ball
289,47.1,Jamieson,Rahul,1.0,"Back of a length ball on off, he mistimes towards the off side, they take a quick run",1,False,1.0,228.0,47,1,289,47.16666666666666,4.8339222614841,50,252,24.0,2.833333333333336,8.47058823529411,False,5,5,back length ball mistimes towards side take quick run,Good ball
290,47.2,Jamieson,Hardik,0.0,"Sharp short of a length ball outside off, he sways outside the line of that",1,False,0.0,228.0,47,2,290,47.333333333333336,4.816901408450704,50,252,24.0,2.6666666666666643,9.000000000000009,False,5,5,sharp short length ball outside sway outside line,Good ball
291,47.3,Jamieson,Hardik,-1.0,Straight up and taken by Jamieson. Is it not over yet?Sharp bouncer shoulder-high on off. Pandya is rushed into the pull and can only manage a top-edge that goes straight up and is held by Jamieson with ease,1,False,-1.0,227.0,47,3,291,47.5,4.778947368421052,50,252,25.0,2.5,10.0,True,6,4,straight taken jamieson yetsharp bouncer shoulderhigh pandya rushed pull manage topedge go straight held jamieson ease,Full ball
292,47.4,Jamieson,Jadeja,2.0,"Back of a length ball on his hips, he works this to deep backward square leg and takes a couple of runs",1,False,2.0,229.0,47,4,292,47.66666666666666,4.804195804195804,50,252,23.0,2.333333333333336,9.857142857142849,False,6,4,back length ball hip work deep backward square leg take couple run,Good ball
293,47.5,Jamieson,Jadeja,2.0,"Two more! India getting closer. Banged in short on middle, he hooks to deep backward square leg",1,False,2.0,231.0,47,5,293,47.833333333333336,4.829268292682927,50,252,21.0,2.1666666666666643,9.692307692307702,False,6,4,two india getting closer banged short middle hook deep backward square leg,Full ball
294,47.6,Jamieson,Jadeja,0.0,"Back of a length ball outside off, he chops this to point and sets off for a run only to be sent back. Chapman underarms a direct throw but Jadeja is in",1,False,0.0,231.0,47,6,294,48.0,4.8125,50,252,21.0,2.0,10.5,False,6,4,back length ball outside chop point set run sent back chapman underarms direct throw jadeja,Good ball
295,48.1,O'Rourke,Rahul,2.0,"Yorker on off stump, he squirts this past a diving point for a couple of runs",1,False,2.0,233.0,48,1,295,48.16666666666666,4.837370242214533,50,252,19.0,1.833333333333336,10.36363636363635,False,6,4,yorker stump squirt past diving point couple run,Good ball
296,48.2,O'Rourke,Rahul,1.0,"Good length ball on off, he gets a thick inside-edge to the on-side for a run",1,False,1.0,234.0,48,2,296,48.333333333333336,4.841379310344827,50,252,18.0,1.6666666666666643,10.800000000000017,False,6,4,good length ball get thick insideedge onside run,Good ball
297,48.3,O'Rourke,Jadeja,0.0,"Good length ball on leg stump, the ball flicks his pad through to the keeper",1,False,0.0,234.0,48,3,297,48.5,4.824742268041237,50,252,18.0,1.5,12.0,False,6,4,good length ball leg stump ball flick pad keeper,Good ball
298,48.4,O'Rourke,Jadeja,1.0,"Fuller in length on off, he pushes to mid-off and sets off",1,False,1.0,235.0,48,4,298,48.66666666666666,4.828767123287672,50,252,17.0,1.3333333333333357,12.749999999999975,False,6,4,fuller length push midoff set,Good ball
299,48.5,O'Rourke,Rahul,1.0,"Banged in short, he nails the pull to deep square leg on the bounce",1,False,1.0,236.0,48,5,299,48.833333333333336,4.832764505119454,50,252,16.0,1.1666666666666643,13.714285714285742,False,6,4,banged short nail pull deep square leg bounce,Good ball
300,48.6,O'Rourke,Jadeja,4.0,"INDIA WIN THE CHAMPIONS TROPHY!A third title for them in the competition. And this surely has to be the most comprehensive. Unbeaten all through the tournament and have rarely been challenged at any stage. It is Ravindra Jadeja, who hits the winning runs. Pulls this past deep square leg and into the fence. Raises his arms in delight, so does Rahul as the rest of the team rushes out to the middle.A second straight ICC title for India.",1,False,4.0,240.0,48,6,300,49.0,4.8979591836734695,50,252,12.0,1.0,12.0,False,6,4,india win champion trophya third title competition surely comprehensive unbeaten tournament rarely challenged stage ravindra jadeja hit winning run pull past deep square leg fence raise arm delight rahul rest team rush middlea second straight icc title india,Full ball
